date_scraped,company_name,title,location,salary,url,career_page,description,source_platform
2026-06-02,Ironclad,Staff Data Scientist - Product Analytics,San Francisco,,https://jobs.ashbyhq.com/ironcladhq/787067e0-87b3-4bfa-9e4d-d0ace4ccee1f,https://jobs.ashbyhq.com/ironcladhq,"Ironclad is the leading AI contracting platform that transforms agreements into assets. Contracts move faster, insights surface instantly, and agents push work forward, all with you in control.  Whether you’re buying or selling, Ironclad unifies the entire process on one intelligent platform, providing leaders with the visibility they need to stay one step ahead. That’s why the world’s most transformative organizations, from Rivian to the World Health Organization and the Associated Press, trust Ironclad to accelerate their business.
We’re consistently recognized as a leader in the industry: a Leader in the Forrester Wave and Gartner Magic Quadrant for Contract Lifecycle Management, a Fortune Great Place to Work, and one of Fast Company’s Most Innovative Workplaces. Ironclad has also been named to Forbes’ AI 50  and Business Insider’s list of Companies to Bet Your Career On. We’re backed by leading investors including Accel, Y Combinator, Sequoia, BOND, and Franklin Templeton. For more information, visit
www.ironcladapp.com
or follow us on LinkedIn.
This is a hybrid role. Office attendance is required at least twice a week on Tuesdays and Thursdays for collaboration and connection. There may be additional in-office days for team or company events.
About the Role
At Ironclad, Product Data Scientists partner closely with product teams to drive smarter, more efficient contract management solutions. Leveraging data to identify opportunities and validate ideas, they help shape product development and deliver real customer value. They partner across engineering, product, and go-to-market teams to identify friction points and optimize processes. Embracing a culture of data-informed decision-making, Ironclad’s data scientists collaborate across disciplines to ensure that product choices are grounded in evidence and aligned with business goals.
This role will report to the Head of Product Analytics.
What You’ll Do
Work hand-in-hand with product managers, designers, and engineers to frame key questions, define metrics, and develop hypotheses that guide product strategy.
Analyze user behavior and product usage data to uncover friction points and areas for improvement in contract management workflows.
Design and run experiments to test new features and optimizations, providing clear, actionable insights that inform prioritization and iteration.
Build dashboards and self-serve reporting tools that empower product teams to monitor performance and make timely, data-informed decisions.
Foster a collaborative environment where data is accessible and integral to the product development, helping teams move confidently from ideas to impact.
Identify and implement Generative AI solutions to automate internal data workflows, such as code generation, documentation, and routine reporting, to increase the team’s operational velocity.
What We’re Looking For
8+ years of experience as a Data Scientist in the Product Analytics space.
Advanced proficiency in SQL & Python.
Fam",ashby
2026-06-02,Ironclad,Senior Analytics Engineer,San Francisco,,https://jobs.ashbyhq.com/ironcladhq/92c4c68b-e18d-4f87-bb3b-fcac248fdd51,https://jobs.ashbyhq.com/ironcladhq,"Ironclad is the leading AI contracting platform that transforms agreements into assets. Contracts move faster, insights surface instantly, and agents push work forward, all with you in control.  Whether you’re buying or selling, Ironclad unifies the entire process on one intelligent platform, providing leaders with the visibility they need to stay one step ahead. That’s why the world’s most transformative organizations, from Rivian to the World Health Organization and the Associated Press, trust Ironclad to accelerate their business.
We’re consistently recognized as a leader in the industry: a Leader in the Forrester Wave and Gartner Magic Quadrant for Contract Lifecycle Management, a Fortune Great Place to Work, and one of Fast Company’s Most Innovative Workplaces. Ironclad has also been named to Forbes’ AI 50  and Business Insider’s list of Companies to Bet Your Career On. We’re backed by leading investors including Accel, Y Combinator, Sequoia, BOND, and Franklin Templeton. For more information, visit
www.ironcladapp.com
or follow us on LinkedIn.
About the Role
As a Senior Analytics Engineer, you will be responsible for developing and optimizing our dbt infrastructure, implementing scalable data models, and ensuring consistent business logic across a fast-growing organization. You will partner cross-functionally with analytics, data science, data engineering, and data-savvy business stakeholders to design reliable and consistent datasets that serve as the foundation for understanding our business.
In this role, you will play a pivotal part in our AI transformation. You will leverage AI to boost the efficiency of our own data pipelines while architecting ""AI-ready"" data assets that empower our analytics and business teams to perform advanced, LLM-driven analysis.
This role will report into the Sr. Manager of Analytics Engineering.
What You’ll Do
Data Transformation:
Design and maintain transformations that ensure accurate, scalable, and high-quality datasets as the bedrock of our data warehouse.
dbt Architecture:
Serve as the Architect for our dbt project, evolving the architecture, design patterns, and best practices to ensure consistent data definitions and streamlined development.
Metric Unification:
Standardize metrics across our BI tools to drive seamless self-service analytics in Looker and high-accuracy results in AI-powered exploration tools.
Team Mentorship:
Provide guidance and code reviews to analysts and analytics engineers, fostering a culture of collaboration and excellence in dbt and data modeling.
Workflow Modernization:
Integrate AI-assisted workflows (e.g., Claude Code) into the development lifecycle to accelerate code generation, documentation, and testing.
AI Context Engineering:
Architect ""AI-ready"" data by designing enriched metadata and context guides that enable intuitive, natural-language data exploration for business users.
Stack Collaboration:
Partner with Data Engineering to design ingestion and transformation pipeli",ashby
2026-06-02,Kikoff,Senior Data Engineer,San Francisco,,https://job-boards.greenhouse.io/kikoff/jobs/4157501009,https://boards.greenhouse.io/kikoff,"<div class=""content-intro""><p data-pm-slice=""1 1 []""><strong>Kikoff: The Fintech Powering Financial Security at Scale</strong><br>Kikoff is a profitable, pre-IPO fintech company on a mission to empower everyone to achieve financial security. With record revenue growth in 2025 and a unicorn valuation, we've built a suite of products that help millions of people build credit, access liquidity, and save money.<br>We're scaling fast. Join us if you want to build something meaningful and help millions of people move forward financially.</p>
<p>&nbsp;</p>
<p><strong>Why Kikoff:</strong></p>
<p>This is a consumer fintech startup, and you will be working with serial entrepreneurs who have built strong consumer brands and innovative products. We value extreme ownership, clear communication, a strong sense of craftsmanship, and the desire to create lasting work and work relationships. Yes, you can build an exciting business AND have real-life real-customer impact.</p></div><p data-pm-slice=""1 3 []"">We are looking for a Data Engineer or Analytics Engineer to join our Data team. You will collaborate with the data scientist and engineers to design, build, and scale high-leverage data models, foundational datasets and scalable infrastructure that enables analytics, modeling, and experimentation. Your responsibilities includes:</p>
<ul>
<li>
<p>Build and optimize high-quality ergonomic foundational datasets and the relevant data pipelines</p>
</li>
<li>
<p>Establish data quality management processes at scale</p>
</li>
<li>
<p>Build analytical dashboards</p>
</li>
</ul>
<p>Qualifications</p>
<ul>
<li>
<p>Bachelors’ or above in quantitative discipline: Statistics, Applied Mathematics, Economics, Computer Science, Engineering, or related field</p>
</li>
<li>
<p>A minimum of 2 years of work experience in data engineering</p>
</li>
<li>
<p>Hands-on experience in building robust data models and data pipelines</p>
</li>
<li>
<p>A self-starter with a bias for action and excellent communication skills, with ability to explain complex technical concepts in easy-to-understand ways</p>
</li>
<li>
<p>Expert knowledge of SQL, and popular data engineering tools such as snowflake, dbt, Dagster etc</p>
</li>
<li>
<p>Experience working with DS team</p>
</li>
<li>
<p>A humble collaborative can-do attitude and natural curiosity</p>
</li>
</ul><div class=""content-pay-transparency""><div class=""pay-input""><div class=""title"">Base Range</div><div class=""pay-range""><span>$226,000</span><span class=""divider"">&mdash;</span><span>$254,000 USD</span></div></div></div><div class=""content-conclusion""><p><u>Equal Employment Opportunity Statement</u></p>
<p>Kikoff Inc. is an equal opportunity employer. We are committed to complying with all federal, state, and local laws providing equal employment opportunities and considers qualified applicants without regard to race, color, religion, creed, gender, national origin, age, disability, veteran status, marital status, pregnancy, sex, gender expres",greenhouse
2026-06-02,LMArena,Data Engineer,Bay Area,,https://jobs.ashbyhq.com/arena/ea176c3c-2fb8-4928-b59e-d7aadf500481,https://jobs.ashbyhq.com/arena,"About Arena Intelligence
Arena Intelligence is the open platform for evaluating how AI models perform in the real world. Created by researchers from UC Berkeley’s SkyLab, our mission is to measure and advance the frontier of AI for real-world use.
Millions of people use Arena Intelligence each month to explore how frontier systems perform — and we use our community’s feedback to build transparent, rigorous, and human-centered model evaluations. Leading enterprises and AI labs rely on our evaluations to understand real-world reliability, alignment, and impact. Our leaderboards are the gold standard for AI performance — trusted by leaders across the AI community and shaping the global conversation on model reliability and progress.
We’re a team of researchers, engineers, academics, and builders from places like UC Berkeley, Google, Stanford, DeepMind, and Discord. We seek truth, move fast, and value craftsmanship, curiosity, and impact over hierarchy. We’re building a company where thoughtful, curious people from all backgrounds can do their best work. Everyone on our team is a deep expert in their field — our office radiates excellence, energy, and focus.
About the Role
Arena Intelligence is seeking an experienced
Data Engineer
to own the data foundations that power real-world AI evaluation. In this role, you will design and build the analytics-layer data models, pipelines, and metrics that turn raw user activity and votes into trusted insights for the public, AI labs, and enterprise customers.
This role sits at the intersection of
data engineering, analytics, and product
. You’ll work closely with researchers, product managers, and engineers to define schemas, standardize metrics, and ensure that our evaluation data is accurate, interpretable, and scalable. Your work will directly shape how AI performance is measured, understood, and acted upon across the industry.
This is an ideal role for someone who enjoys building
clean, well-modeled data systems
, cares deeply about data quality and correctness, and wants to see their work influence both product decisions and external customers.
You’ll
Own the design and implementation of analytics-ready data models, schemas, and tables in our data warehouse
Build and maintain reliable data pipelines (batch and incremental) that transform raw event and vote data into standardized, trusted datasets
Define and standardize core metrics used across product, research, and customer-facing evaluations
Partner with product managers and researchers to translate evaluation questions into robust data models
Develop and maintain dashboards, reports, and data artifacts used by internal teams and external partners
Ensure data quality through testing, validation, monitoring, and documentation
Orchestrate and schedule data workflows using Airflow or equivalent tools
Optimize queries and pipelines to support large-scale analytical workloads
Contribute to improving data discoverability, lineage, and documentation across the w",ashby
2026-06-02,LogicMonitor,Log Management & Analytics,,,https://logicmonitor.com/platform/logs,https://logicmonitor.com/careers,"Log Management & Intelligence | LogicMonitor
Forrester Total Economic Impact™ study finds Edwin AI delivered a 313% ROI for composite organization.
Read more
View all
Platform
Infrastructure
Cloud & Multi-Cloud
Log Management
Edwin AI
Solution
Automation
Tool Consolidation
Reduce MTTR
Cost Optimization
Industry
Healthcare
Financial Services
Public Sector
MSP
Role
CIO
ITOps
CloudOps
AIOps
There is no result.
Turn
Log Management
Into Log Intelligence
Correlate metrics, logs, and traces with contextual events automatically. Surface anomalies cut noise, and get to root cause faster—no query language or context switching required.
Try it free
See our platform
When logs are easy to search, filter, and connect to everything else, teams
troubleshoot faster, resolve issues earlier, and stay focused on what matters
Resolve incidents with less chaos
Teams fix problems faster when log data, metrics, and alerts are already connected—no context switching, no dead ends.
Prevent small issues from becoming big ones
Real-time insight into patterns and anomalies helps you catch problems early and avoid costly escalations.
Keep your team focused on what matters
You won’t waste time chasing false alarms or digging through noise. Just see clear signals when something needs action.
Strengthen collaboration across Dev, Ops, and Sec
When everyone works from the same log data in one platform, silos shrink and handoffs get smoother.
Control log costs without sacrificing clarity
You don’t need to ingest everything—just the logs that matter most, stored and routed where they add value.
Stay prepared for whatever comes next
Whether it’s an outage, an audit, or an investigation, you’ll always have the log data you need—no scrambling, no gaps.
OBSERVABILITY POWERED BY LOGICMONITOR ENVISION AND EDWIN AI
Everything you need to go
from logs to answers fast
LM Envision’s Logs connects the dots between your logs, metrics, and alerts in real time—no context switching, no query language, no waiting. With built-in anomaly detection, pattern recognition, and automated log analysis, you can reduce noise, eliminate blind spots, and troubleshoot faster in a single platform.
Monitor
Investigate
Detect
Customize
Correlate
Catch unusual behavior before it turns into real problems
Automatically highlight never-before-seen log events and behaviors, so you can act on the early signs of an issue before it spreads.
See anomalies in real time
Dynamic detection surfaces new patterns and deviations across devices, apps, and services.
Act before users feel it
Anomaly detection adapts over time and flags unexpected behaviors specific to each resource.
Explore patterns and anomalies in your log data
Search, filter, and visualize log activity across applications, services, and infrastructure—no query language required. Spot trends, track unusual behavior, and investigate changes over time with ease.
Dig into behavior across systems
Identify spikes, outliers, or repeating errors across services, hosts, or",html_fallback
2026-06-02,LogicMonitor,"Director, Business Intelligence & Data StrategyBusiness TechnologyAustin, TX",Austin,,https://logicmonitor.com/career/?gh_jid=7803526,https://logicmonitor.com/careers,"Careers | LogicMonitor
Forrester Total Economic Impact™ study finds Edwin AI delivered a 313% ROI for composite organization.
Read more
View all
Platform
Infrastructure
Cloud & Multi-Cloud
Log Management
Edwin AI
Solution
Automation
Tool Consolidation
Reduce MTTR
Cost Optimization
Industry
Healthcare
Financial Services
Public Sector
MSP
Role
CIO
ITOps
CloudOps
AIOps
There is no result.
Business Technology, Austin, TX
Director, Business Intelligence & Data Strategy
About Us:
We love going to work and think you should too. Our team is dedicated to trust, customer obsession, agility, and striving to be better everyday. These values serve as the foundation of our culture, guiding our actions and driving us towards excellence. We foster a culture of performance and recognition, allowing us to transform growth as we enable our employees to do the best work of their careers.
This role is open to candidates based in or near Austin, TX.
Our Austin office is based in the vibrant San Jacinto Center downtown with breathtaking views of Lady Bird Lake. At LogicMonitor, we hire within our Centers of Energy—vibrant locations where our teams connect, collaborate, and innovate.
To learn more about life at LogicMonitor, check out our
Careers Page
.
What You'll Do:
LogicMonitor® is the AI-first hybrid observability platform powering the next generation of digital infrastructure. LogicMonitor delivers complete visibility and actionable intelligence across on-premises, cloud, and edge environments. By anticipating issues before they strike, optimizing resources in real time, and enabling faster, smarter decisions, LogicMonitor helps IT and business leaders protect margins, accelerate innovation, and deliver exceptional digital experiences without compromise.
Our customers love LogicMonitor's ability to bring cloud and traditional IT together into one view, as seen in minimal churn rates, expansion business, and exciting new customer references. In fact, LogicMonitor has received the highest Net Promoter Score of any IT Infrastructure Management provider. LogicMonitor also boasts high employee satisfaction. We have been certified as a Great Place To Work®, and named one of BuiltIn's Best Places to Work for the seventh year in a row!
The Director, Business Intelligence & Data Strategy will be responsible for transforming our data organization into a trusted, scalable, and AI-enabled enterprise capability. You will partner closely with executive stakeholders across Product, Finance, GTM, and Operations to deliver measurable business impact while elevating the credibility and effectiveness of the data function.
Here's a closer look at this key role:
Data Platform & Technical Leadership
Own and evolve the end-to-end data architecture across Snowflake and Power BI
Drive improvements in data modeling, transformation frameworks, semantic layer design, performance, and cost efficiency
Establish best practices for data engineering, BI development, and analytics consumption
Ensu",html_fallback
2026-06-02,LogicMonitor,"Lead Data EngineerBusiness TechnologyAustin, TX",Austin,,https://logicmonitor.com/career/?gh_jid=7761912,https://logicmonitor.com/careers,"Careers | LogicMonitor
Forrester Total Economic Impact™ study finds Edwin AI delivered a 313% ROI for composite organization.
Read more
View all
Platform
Infrastructure
Cloud & Multi-Cloud
Log Management
Edwin AI
Solution
Automation
Tool Consolidation
Reduce MTTR
Cost Optimization
Industry
Healthcare
Financial Services
Public Sector
MSP
Role
CIO
ITOps
CloudOps
AIOps
There is no result.
Business Technology, Austin, TX
Lead Data Engineer
About Us:
We love going to work and think you should too. Our team is dedicated to trust, customer obsession, agility, and striving to be better everyday. These values serve as the foundation of our culture, guiding our actions and driving us towards excellence. We foster a culture of performance and recognition, allowing us to transform growth as we enable our employees to do the best work of their careers.
This role is open to candidates based in or near Austin, TX.
Our Austin office is based in the vibrant San Jacinto Center downtown with breathtaking views of Lady Bird Lake. At LogicMonitor, we hire within our Centers of Energy—vibrant locations where our teams connect, collaborate, and innovate.
To learn more about life at LogicMonitor, check out our
Careers Page
.
What You'll Do:
LogicMonitor® is the AI-first hybrid observability platform powering the next generation of digital infrastructure. LogicMonitor delivers complete visibility and actionable intelligence across on-premises, cloud, and edge environments. By anticipating issues before they strike, optimizing resources in real time, and enabling faster, smarter decisions, LogicMonitor helps IT and business leaders protect margins, accelerate innovation, and deliver exceptional digital experiences without compromise.
Our customers love LogicMonitor's ability to bring cloud and traditional IT together into one view, as seen in minimal churn rates, expansion business, and exciting new customer references. In fact, LogicMonitor has received the highest Net Promoter Score of any IT Infrastructure Management provider. LogicMonitor also boasts high employee satisfaction. We have been certified as a Great Place To Work®, and named one of BuiltIn's Best Places to Work for the seventh year in a row!
The Business Intelligence and Data team transforms complex, global data into strategic assets that inform decision-making across the organization. As a Lead Data Engineer, you will operate at the intersection of architecture and business impact—shaping the data platform, accelerating innovation, and enabling data-driven outcomes at scale.
In the Lead Data Engineer role, you will define and drive the technical vision for data engineering, leading the design of scalable, high-impact data platforms, pipelines, and models. You will partner closely with cross-functional stakeholders to align data strategy with business priorities, establish engineering standards, and elevate data quality and accessibility across the enterprise. Acting as a senior technical leader and hands-",html_fallback
2026-06-02,LogicMonitor,"Sr. Data EngineerBusiness TechnologyPune, India / Bangalore, India",Austin,,https://logicmonitor.com/career/?gh_jid=7929699,https://logicmonitor.com/careers,"Careers | LogicMonitor
Forrester Total Economic Impact™ study finds Edwin AI delivered a 313% ROI for composite organization.
Read more
View all
Platform
Infrastructure
Cloud & Multi-Cloud
Log Management
Edwin AI
Solution
Automation
Tool Consolidation
Reduce MTTR
Cost Optimization
Industry
Healthcare
Financial Services
Public Sector
MSP
Role
CIO
ITOps
CloudOps
AIOps
There is no result.
Business Technology, Pune, India / Bangalore, India
Sr. Data Engineer
About Us:
We love going to work and think you should too. Our team is dedicated to trust, customer obsession, agility, and striving to be better everyday. These values serve as the foundation of our culture, guiding our actions and driving us towards excellence. We foster a culture of performance and recognition, allowing us to transform growth as we enable our employees to do the best work of their careers.
This position is located in Pune.
You'll be working in a major tech center of Pune, India. Across the globe, our Centers of Energy serve as hubs where we accelerate productivity and collaboration, inspire creativity, and cultivate a culture of connection and celebration. Our teams coordinate their time in Centers of Energy to reflect how they work best.
To learn more about life at LogicMonitor, check out our
Careers Page
.
What You'll Do:
LogicMonitor® is the AI-first hybrid observability platform powering the next generation of digital infrastructure. LogicMonitor delivers complete visibility and actionable intelligence across on-premises, cloud, and edge environments. By anticipating issues before they strike, optimizing resources in real time, and enabling faster, smarter decisions, LogicMonitor helps IT and business leaders protect margins, accelerate innovation, and deliver exceptional digital experiences without compromise.
Our customers love LogicMonitor's ability to bring cloud and traditional IT together into one view, as seen in minimal churn rates, expansion business, and exciting new customer references. In fact, LogicMonitor has received the highest Net Promoter Score of any IT Infrastructure Management provider. LogicMonitor also boasts high employee satisfaction. We have been certified as a Great Place To Work®, and named one of BuiltIn's Best Places to Work for the seventh year in a row!
The Senior Data Engineer is part of the Data Management and Business Intelligence team and is responsible for making big data actionable by implementation and ongoing maintenance of LogicMonitor data warehouse and reporting tools. You will design, build, and oversee the deployment and operation of the technology used to manage, store, and utilize data from internal and external sources. The role will assists with user interface and business applications design and work with stakeholders to ensure database specifications, tables, and element attributes are accessible as required.
You'll be responsible for designing, developing, and maintaining data solutions to support our broad profile of enth",html_fallback
2026-06-02,Mercor,Data Engineer,San Francisco,,https://jobs.ashbyhq.com/mercor/7d9d9439-848b-4fb4-b276-9efc71bb7148,https://jobs.ashbyhq.com/mercor,"About Mercor
Mercor's mission is to organize human intelligence to power the AI economy. We partner with leading AI labs and enterprises to provide the human intelligence essential to AI development. Our vast talent network trains frontier AI models in the same way teachers teach students: by sharing knowledge, experience, and context that can't be captured in code alone. Today, more than 30,000 experts in our network collectively earn over $2 million a day.
Mercor is creating a new category of work where expertise powers AI advancement. Achieving this requires an ambitious, fast-paced and deeply committed team. You’ll work alongside researchers, operators, and AI companies at the forefront of shaping the systems that are redefining society. Mercor is a profitable Series C company valued at $10 billion. We work in-person five days a week in our San Francisco, NYC, or London offices.
About the Role
We’re looking for someone who wants to bring a full-stack perspective to data. As a Software Engineer supporting our Data function, you will be responsible for creating and maintaining pipelines that enable our Data Science, Engineering, and Product teams, and the wider Mercor organization.
Your focus will be on data reliability, availability, and timeliness, with a focus on collaboration (and significant operational crossover with) our Data Science team and the many partner functions.
What You’ll Work On
Building robust pipelines to ingest, transform, and consolidate data from diverse sources (e.g., MongoDB, Airtable, PostHog, production databases).
Designing dbt models and transformations to standardize and unify many disparate tables into clean, production-ready schemas.
Implementing scalable, fault-tolerant data workflows with Fivetran, dbt, SQL, and Python.
Partnering with engineers, data scientists, and business stakeholders to ensure data availability, accuracy, and usability.
Owning data quality and reliability across the stack, from ingestion through to consumption.
Continuously improving pipeline performance, monitoring, and scalability.
What We’re Looking For
Proven experience in data engineering, with strong knowledge of SQL, Python, and modern data stack tools (Fivetran, dbt, Snowflake or similar).
Experience building and maintaining large-scale ETL/ELT pipelines across heterogeneous sources (databases, analytics platforms, SaaS tools).
Strong understanding of data modeling, schema design, and transformation best practices.
Familiarity with data governance, monitoring, and quality assurance.
Comfort working cross-functionally with engineering, product, and operations teams.
Bonus: prior experience supporting machine learning workflows or analytics platforms.
Why Mercor
Impact: Your work powers how the world’s leading AI labs train and test their models.
Learning: Get early insights into frontier model capabilities months before the market.
Growth: Work on both infrastructure and research-adjacent projects with fast paths to ownership.
Benef",ashby
2026-06-02,Mercury,Senior Analyst - Compensation & People Analytics,"San Francisco, CA, New York, NY, Portland, OR, or Remote within United States",,https://job-boards.greenhouse.io/mercury/jobs/5847980004,https://boards.greenhouse.io/mercury,"<p>At Mercury, we care deeply about our people. A thoughtful compensation program is a key part of attracting and taking care of our team for the long term. We’re looking for someone to help evolve and scale our compensation programs while also contributing to broader people analytics efforts.</p>
<p>In this role, you’ll support the development and execution of Mercury’s compensation philosophy, helping ensure it remains competitive, equitable, and scalable. You will partner with senior leaders to ensure Mercury’s compensation practices support business objectives. By maintaining industry knowledge, conducting competitive analyses, and recommending updates to remain in line with market trends, you push senior leaders to think strategically about compensation decisions. Alongside this, you’ll leverage data to generate insights on our workforce, helping inform decisions across compensation and the broader People team.</p>
<p>While reporting to the Total Rewards Manager, you will also work closely with our Strategic Finance, People Partners, Recruiting &amp; Executive teams to support compensation decisions and provide data-driven recommendations.&nbsp;</p>
<p><strong>Here are some things you’ll do on the job:</strong></p>
<ul>
<li>Partner closely with our recruiting, people partner &amp; finance teams acting as a trusted advisor.&nbsp;</li>
<li>Advise senior leaders on compensation decisioning balancing business needs with alignment to our compensation philosophy &amp; pay equity principles.&nbsp;</li>
<li>Support &amp; evolve our compensation programs, such as our annual merit cycle, market analyses, and off-cycle review ensuring they are efficient, thoughtful and effective.&nbsp;</li>
<li>Influence leadership to think critically about pay and equity&nbsp;</li>
<li>Lead efforts to educate Mercury employees (both managers and ICs) on our compensation philosophy, ensuring appropriate transparency</li>
<li>Lead and develop a people analytics strategy, enabling us to proactively identify &amp; communicate key trends to Executive stakeholders.&nbsp;</li>
<li>Leverage people analytics data to inform compensation decisions &amp; proactive market inquiries.&nbsp;</li>
</ul>
<p><strong>Ideally, you’ll have some of the following qualities—but if you don’t fit this mold and feel like you could do a great job, we’d love to hear from you anyway:</strong></p>
<ul>
<li>Have experience running and building compensation programs at a high growth, quickly scaling company&nbsp;</li>
<li>Be willing to influence and advocate for philosophies you believe in</li>
<li>Obsessive over accuracy and pay strong attention to detail&nbsp;&nbsp;</li>
<li>Love building processes that can scale in a thoughtful and organized way&nbsp;</li>
<li>Love playing in data and have rigorous data analytics skills&nbsp;</li>
<li>Have a high level of integrity and the ability to handle confidential information discreetly</li>
<li>Have a passion for working efficiently with great tools, suggest",greenhouse
2026-06-02,Monzo,"Lead Analytics Engineer, Borrowing","Cardiff, London or Remote (UK)",,https://job-boards.greenhouse.io/monzo/jobs/7873998,https://boards.greenhouse.io/monzo,"<div class=""content-intro""><p><strong><em>🚀 We’re on a mission to make money work for everyone.</em></strong></p>
<p>We’re waving goodbye to the complicated and confusing ways of traditional banking.</p>
<p>After starting as a prepaid card, our product offering has grown a lot in the last 10 years in the UK. As well as&nbsp;<a href=""https://monzo.com/current-account/personal"">personal</a> and <a href=""https://monzo.com/business-banking"">business</a> bank accounts, we offer <a href=""https://monzo.com/current-account/joint-account"">joint accounts</a>, <a href=""https://monzo.com/current-account/16-17"">accounts for 16-17 year olds</a>, a <a href=""https://monzo.com/current-account/under-16s"">free kids account</a> and <a href=""https://monzo.com/flex"">credit cards</a> in the UK, with more exciting things to come beyond. Our UK customers can also <a href=""https://monzo.com/savings"">save</a>, <a href=""https://monzo.com/investments"">invest </a>and&nbsp;<a href=""https://monzo.com/pensions"">combine their pensions</a> with us.&nbsp;</p>
<p>With our hot coral cards and get-paid-early feature, combined with financial education on social media and our award winning customer service, we have a long history of creating magical moments for our customers!</p>
<p>We’re not about selling products - we want to solve problems and change lives through Monzo ❤️</p>
<hr>
<p>&nbsp;</p></div><p>📍London, Cardiff or Remote in the UK | 💰 £97,800 -125,000 + <a href=""https://monzo.com/careers/"">Benefits</a> |<a href=""https://www.youtube.com/watch?v=U62l09nB0M4""> Hear from the team</a> ✨&nbsp;</p>
<p><strong>⭐Our Borrowing Analytics Engineering Team:</strong></p>
<p>Our Mission in Borrowing is to enable people's financial goals through better borrowing. Our customers look to borrow money to enable them to achieve something in their lives - whether that’s making a big life event affordable, buying something they need now without affecting their monthly budget, or getting by until payday. And we’re looking to shape this mission by building products that our customers love, whilst scaling those top revenue lines across the business safely.&nbsp;</p>
<p>We're looking for a Lead Analytics Engineer within our borrowing team to help build world class service for the bank of the future. You will play a critical role in overseeing our foundational data platforms, identifying and driving opportunities to enhance our current capabilities. Your expertise will be pivotal in allowing us to scale into new global markets, build new products and shape the future of how we serve our customers.&nbsp;</p>
<p>We have a strong culture of data-driven decision making across the whole company. And we're great believers in powerful, real-time analytics and empowerment of the wider business.&nbsp;</p>
<p>🔑You’ll play a key role by...</p>
<ul>
<li>Serving as a data architect for Monzo’s Borrowing data, contributing to the design and scalability of data models that measure the performance of our product suite",greenhouse
2026-06-02,Monzo,Senior Analytics Engineering Manager,Barcelona,,https://job-boards.greenhouse.io/monzo/jobs/7775035,https://boards.greenhouse.io/monzo,"<div class=""content-intro""><p><strong><em>🚀 We’re on a mission to make money work for everyone.</em></strong></p>
<p>We’re waving goodbye to the complicated and confusing ways of traditional banking.</p>
<p>After starting as a prepaid card, our product offering has grown a lot in the last 10 years in the UK. As well as&nbsp;<a href=""https://monzo.com/current-account/personal"">personal</a> and <a href=""https://monzo.com/business-banking"">business</a> bank accounts, we offer <a href=""https://monzo.com/current-account/joint-account"">joint accounts</a>, <a href=""https://monzo.com/current-account/16-17"">accounts for 16-17 year olds</a>, a <a href=""https://monzo.com/current-account/under-16s"">free kids account</a> and <a href=""https://monzo.com/flex"">credit cards</a> in the UK, with more exciting things to come beyond. Our UK customers can also <a href=""https://monzo.com/savings"">save</a>, <a href=""https://monzo.com/investments"">invest </a>and&nbsp;<a href=""https://monzo.com/pensions"">combine their pensions</a> with us.&nbsp;</p>
<p>With our hot coral cards and get-paid-early feature, combined with financial education on social media and our award winning customer service, we have a long history of creating magical moments for our customers!</p>
<p>We’re not about selling products - we want to solve problems and change lives through Monzo ❤️</p>
<hr>
<p>&nbsp;</p></div><p>📍 Barcelona, Spain | 💰€93,500 - €126,500 + <a href=""https://monzo.com/careers/"">Benefits</a> | <a href=""https://www.youtube.com/watch?v=U62l09nB0M4"">Hear from the team</a> ✨</p>
<p>⭐<strong>Our Borrowing team</strong></p>
<p>&nbsp;</p>
<p>Our Mission in Borrowing is to enable people's financial goals through better borrowing. Our customers look to borrow money to enable them to achieve something in their lives - whether that’s making a big life event affordable, buying something they need now without affecting their monthly budget, or getting by until payday. And we’re looking to shape this mission by building products that our customers love, whilst scaling those top revenue lines across the business safely.&nbsp;</p>
<p>Data is crucial to the success of this mission and Borrowing Analytics Engineers are at the core of how we build, scale and re-architect our Borrowing Data Warehouse to enable Monzo to make better decisions, faster, and help serve Monzo’s customers better.&nbsp;</p>
<p>&nbsp;</p>
<p><strong>⭐ Our Analytics Engineering team</strong></p>
<p>Our Analytics Engineering discipline works in the intersection between data, engineering and our collectives - Money, Borrowing, Operations and Financial Crime and beyond.&nbsp;</p>
<p>The AE teams are responsible for building downstream data models from backend services with the desire to make our Data Warehouse a genuine competitive advantage for Monzo. We want a discipline capable of building a reliable and scalable Data Warehouse to support decision making in a cost effective and performant manner.&nbsp;</p>
<p>Managers within D",greenhouse
